,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
450,(0.22360679774997896+0.6708203932499369j),(-0.06293132173073065+0.7441506988252818j),(-0.018913154395258043+0.7007012048494187j),(-0.17739854801549418+0.7590707601623736j),(-0.039703544768265694+0.7038062941063067j),(-0.48635274079118734+0.6791085499908867j),(-0.3405878446232552+0.6229809712600807j),(-0.4641997858955271+0.37525889176068616j),(-0.503202327545726+0.46835640934130435j),(-0.5831849819576287+0.41432718279793446j),(-0.5682096152797236+0.42695300717231954j)
451,(-0.22360679774997896+0.6708203932499369j),(-0.3089317127254568+0.5176428366718878j),(-0.46822592950854613+0.6411802470445633j),(-0.43465609952066675+0.3684389546392637j),(-0.49032598461468135+0.5242250792332065j),(-0.5037411798768958+0.21928830997691345j),(-0.6887284904095519+0.33123540382919375j),(-0.6872028584287423+0.023008864119138953j),(-0.7223553295167713+0.09707634850880487j),(-0.6711450913655268-0.0845933217290902j),(-0.6577687327086222-0.039899129174228554j)
452,(-0.22360679774997896-1.118033988749895j),(0.11578062038587268-1.1687013447827104j),(0.08184606041491065-1.1671917554898872j),(0.39036013851213347-1.1371642224951255j),(0.27803759828382574-1.061862598977855j),(0.6289617837840128-1.0154619191648764j),(0.7040872233030365-0.9502760613564288j),(0.9173573493994904-0.7025402566252362j),(0.9711766991345518-0.7093764411824703j),(0.879438567667872-0.6044815632781806j),(1.0191016088902982-0.539109492554793j)
453,(1.118033988749895-0.6708203932499369j),(1.16651331554169-0.40810391404965995j),(1.2352519779319289-0.32276206515146816j),(1.1270781144645527-0.05358590140861198j),(1.27505193510358-0.1936898086650084j),(1.2934177562981284+0.3035764544125781j),(1.245481410922186+0.2400927038010009j),(1.1021848695333067+0.6810157837541139j),(1.139904947507651+0.6714929860168162j),(1.0027830265288438+0.8826593054742622j),(0.9358091837883956+0.9395600349952147j)
454,(1.118033988749895-0.22360679774997896j),(1.1825762593243074+0.07290198056534801j),(1.1866046728514439+0.058242257015922214j),(1.1769913358863566+0.27689957018857475j),(1.0879764134729903+0.3137191995366901j),(0.8869206012103235+0.6309236755739408j),(0.907270336576764+0.6037894857190327j),(0.7202671142958179+0.9800579658283959j),(0.6126901256754094+0.900351068867724j),(0.5098136727658911+0.9921623153534531j),(0.5948773862231168+0.9102505869838088j)
455,(0.6708203932499369+1.118033988749895j),(0.2446139172879965+1.400837340344931j),(0.402493291544895+1.2636016461393793j),(0.20160611860650124+1.379830798919577j),(0.17407292305148056+1.2393680869039834j),(-0.32426030978447035+1.1868642468133834j),(-0.2072523098916742+1.2825590155259823j),(-0.6491219657224494+1.0893933295395488j),(-0.7269282753923244+1.0672976610383809j),(-1.0209168752511264+0.8335531426084211j),(-0.8470313606086114+0.9442789646689544j)
456,(0.6708203932499369-0.6708203932499369j),(0.7949083435443729-0.47850419514300646j),(0.8399613454281267-0.4717209270904816j),(1.0505365254133168-0.29765199329074865j),(0.9210604143392493-0.321734379154957j),(1.0211636089494402+0.0400257529339185j),(0.8968259907414691-0.0041982149266565376j),(0.8561408254983084+0.3110893179883615j),(0.8939804473275875+0.2339147594094363j),(0.714579608313147+0.3839124803022485j),(0.7998173907129087+0.5103402047130357j)
457,(0.22360679774997896+1.118033988749895j),(-0.06631099987566647+1.0942872903345708j),(-0.036514838173067804+1.084452445278175j),(-0.30781946564803453+1.109846495082004j),(-0.26065807508756894+1.0602360691448243j),(-0.5916216314383463+0.8751812354827704j),(-0.6359753809267576+0.9951391955061165j),(-1.000280241971142+0.6597150113315828j),(-0.9541619759116367+0.6016147199204269j),(-0.9896775433591936+0.5074499496448485j),(-0.9813525087787766+0.4902804151820908j)
458,(-0.22360679774997896-0.22360679774997896j),(-0.010457006250956496-0.1880920286677833j),(-0.06774997644644815-0.30617196722118295j),(-0.19229688029894834-0.10415715457254887j),(-0.05365119147805017-0.2787871878100336j),(-0.03696867165993062-0.27872081892144146j),(-0.052987914551873655-0.2991018104649923j),(0.09306452414684327-0.2795421779938393j),(0.09635996232180269-0.27970190798725086j),(0.18834957677120942-0.264234093871352j),(0.15141596845438263-0.29724011185941046j)
459,(-1.118033988749895+0.22360679774997896j),(-1.094842005725338+0.0053061885503234985j),(-1.1935657600032026-0.13313660768141442j),(-1.0430630521032962-0.29265670793435083j),(-1.2102518178623054-0.2644130169365888j),(-0.8658701551155695-0.6996204792458125j),(-0.8678700188735983-0.6503872166963635j),(-0.7249020177656206-0.8528799189523563j),(-0.6671267569075967-0.9616254804097559j),(-0.4883289732517313-1.0848083435958276j),(-0.48288810868881815-1.0526156361659493j)
460,(-1.118033988749895+0.22360679774997896j),(-1.0856857783634009-0.08084056207292344j),(-1.1368747605225573-0.13380562425143738j),(-1.0390457898963017-0.2815343752931076j),(-1.0019988024374835-0.2784471759656961j),(-0.9780287508182189-0.5784556139893549j),(-0.956980975393543-0.661325516114052j),(-0.7215453342878652-0.8326903156356152j),(-0.6637075295920107-0.943098747034666j),(-0.5848887657505624-1.047643399233717j),(-0.5032879887334112-1.0932795234730353j)
461,(-0.6708203932499369+0.6708203932499369j),(-0.9391576504934379+0.5241487616898906j),(-0.7899752806639171+0.39230001619345817j),(-0.7862430835581237+0.4034175361434193j),(-0.9899288236235051+0.3503012550544184j),(-1.0533578094865994-0.04550431750416466j),(-0.9367682375764066-0.0017181713889393214j),(-0.8643389458107107-0.27808792211404776j),(-0.9360304139559877-0.44054910667428526j),(-0.7775360309119893-0.5309881664786731j),(-0.858764886391272-0.3990539581520506j)
462,(1.118033988749895-0.6708203932499369j),(1.1375814820205505-0.4408216788449118j),(1.327350356137567-0.3798569241634338j),(1.3064512535796862-0.21743258510195929j),(1.3098541968368889-0.12205144868399845j),(1.3098720829390516+0.2098203276994668j),(1.2155172837264798+0.36744737119701953j),(1.067731086330851+0.866513471229029j),(1.0451016103616761+0.7210043057347456j),(0.9078891537159183+0.8815249480625585j),(0.9192189040367235+0.9295862878805928j)
463,(-1.118033988749895+0.22360679774997896j),(-1.10347667632871-0.1324854869081485j),(-1.161578326722895-0.13478452183699474j),(-1.2680043187148777-0.3093554268408568j),(-1.0247331106372437-0.28222158800951647j),(-0.9497163483521602-0.6364665411638963j),(-0.8797724003276098-0.6070131473065618j),(-0.677237295050652-0.9792092544137133j),(-0.6935457090788656-0.977126107116899j),(-0.4493181730086528-0.9179894217352454j),(-0.5813437382732747-0.9605164254957532j)
464,(-0.22360679774997896+0.22360679774997896j),(-0.1325046144420733+0.1441214083277335j),(-0.28320565453958274+0.16997191418084712j),(-0.2751711147052874+0.10353974477827364j),(-0.33566632215163483+0.1951923205313595j),(-0.36372302163021997+0.2910715646478163j),(-0.22661142898120484+0.07874675276679319j),(-0.28641611502808606-0.08925619496969549j),(-0.31008239194766796-0.062124445724356846j),(-0.28234956610967443-0.24261940541324373j),(-0.23134648825163173-0.1852435806719043j)
465,(1.118033988749895+0.22360679774997896j),(1.021202729819115+0.5400659957952402j),(1.0171611273209276+0.5266052187193122j),(0.9819827865043637+0.7147447343819955j),(0.862513858590014+0.583080531790464j),(0.7210731555744686+1.0150652170149568j),(0.6660380658386581+0.853725226252911j),(0.20321078122205766+1.075343215269969j),(0.24190624059124655+1.0364873725374206j),(0.0947757790380366+1.300760030392414j),(0.11477307805785622+1.1371824152911039j)
466,(0.22360679774997896-0.22360679774997896j),(0.27408021811756117-0.08798250240016749j),(0.2539352671162408-0.07737159516835412j),(0.3362286700000394-0.08909767867476298j),(0.270844686969323-0.1502243188259717j),(0.311364780633977+0.09300524157511852j),(0.3556654438978065-0.053224814374650764j),(0.29696653697612263+0.09289327812705107j),(0.21220786397950153+0.10439796263007826j),(0.30173003960403466+0.19562222740253682j),(0.27363546209741035+0.047405790245923174j)
467,(0.6708203932499369-0.22360679774997896j),(0.6679852867856378+0.07432418378060737j),(0.6041595282335055-0.03614371029953937j),(0.8611271947195327-0.011807589715141092j),(0.7293939568090443+0.0736516311323056j),(0.6546136536304642+0.25224737018969845j),(0.5984364087359271+0.2830989571738144j),(0.44666946888085507+0.451251877476365j),(0.5639030310877853+0.5037352371662877j),(0.4532918838557514+0.5839238853557642j),(0.3219532025430854+0.5657791903058428j)
468,(0.22360679774997896+1.118033988749895j),(-0.11623014384417042+1.2117297751221268j),(-0.07820535605587368+1.1899200137843011j),(-0.2954228932029846+1.0009968613437712j),(-0.2882380105297877+1.1471085586141476j),(-0.6228580688327652+0.8279398304475378j),(-0.6014282220950705+0.9523149654153665j),(-1.0889761007220253+0.7270116727946234j),(-0.9585937426234851+0.6308186584820052j),(-1.0444243912167408+0.5216215313314072j),(-1.0174092391183098+0.5014349353493869j)
469,(0.6708203932499369-0.22360679774997896j),(0.718503797638325-0.05309159713590142j),(0.7859163662772675-0.03311519015754882j),(0.6464040663411903+0.10340110770661261j),(0.6885390713412624+0.04832687055535388j),(0.6001435872960456+0.34173195232274073j),(0.6978557972137327+0.37090658192918385j),(0.5705134527197895+0.4373817420183994j),(0.44719458252033084+0.4995708661945689j),(0.3467388842090689+0.512537353914802j),(0.4227327488266722+0.5528813392984749j)
470,(0.22360679774997896+0.22360679774997896j),(0.10720933270710362+0.40760822189205137j),(0.17885437738566257+0.2680363293044329j),(0.017629809860434484+0.3378961267238386j),(0.12916135349815583+0.32949047283588223j),(-0.05715555792062439+0.49229514276035913j),(-0.021987538977003743+0.33113700496260523j),(-0.08944125973842126+0.28137710583173714j),(-0.13344041648610244+0.26808941171615636j),(-0.00034446819172886944+0.372229032336509j),(-0.21147312311066646+0.32809109460099145j)
471,(0.22360679774997896-0.6708203932499369j),(0.2891852989060518-0.7157698811609123j),(0.4134788258616424-0.6070888446495669j),(0.46583517925810364-0.5771116692707485j),(0.5184662508421001-0.388917106026581j),(0.6215091288015986-0.3507725498341007j),(0.5596422818523344-0.2626878741897232j),(0.7836767839359574-0.05959135044453408j),(0.7320377828688654-0.1422273261022694j),(0.6565428492276612+0.050433651271763434j),(0.7855250779803933+0.05759687995220315j)
472,(-0.22360679774997896-1.118033988749895j),(0.2574524068256974-1.1433326269227995j),(0.06398180292599562-1.088775138620099j),(0.27348098066016663-1.1388840480311135j),(0.2097173557259972-1.0372087434643407j),(0.5557929380143931-0.8892247435677703j),(0.6831249306322904-0.9841240844676046j),(0.9826201475375795-0.5940238397569917j),(0.9395738171463799-0.6750020018200406j),(1.1115891560923128-0.5670865538769374j),(1.0360716923611941-0.484541230666487j)
473,(0.22360679774997896-1.118033988749895j),(0.4527460927108595-0.9646658542217957j),(0.5481532877915961-0.9587964212210451j),(0.6125022468424496-0.8052686142914633j),(0.6933387676993845-0.9478314479453291j),(0.9310483556356824-0.6025423290131081j),(0.9709476177945576-0.6008451954838497j),(1.0982653496364183-0.32597918808799764j),(1.080571477700579-0.23991095320713282j),(0.9852613704063691-0.050867158231555784j),(1.1535347978253268-0.08021660377189549j)
474,(0.22360679774997896-0.6708203932499369j),(0.3129405736634311-0.509596952053247j),(0.4721526465755927-0.5818605092628282j),(0.4855078595594349-0.5587285818702131j),(0.4599177996667198-0.5637850369316084j),(0.5436151684419278-0.37704768679738604j),(0.5882381874033688-0.28197396190590746j),(0.7884267059776607-0.13384800464728625j),(0.6262336702964956-0.0900225300453526j),(0.7688155743551511+0.03197584517797776j),(0.580022852105192-0.017588532379909524j)
475,(-0.6708203932499369-1.118033988749895j),(-0.2502523774192668-1.3109293936358835j),(-0.40368167422112244-1.2808789259229536j),(0.04922210740102162-1.4337212092231844j),(-0.1253156659778314-1.355787828958826j),(0.4723799193003001-1.3789979080017638j),(0.3073231059845358-1.3135864728343405j),(0.7445976885375859-1.0954990985710757j),(0.7247486117516572-1.0358819293977906j),(0.842878423419706-0.9774264541992699j),(0.8438592883637217-1.0075957981880432j)
476,(0.22360679774997896+1.118033988749895j),(-0.17520286518566008+1.0682878061951555j),(-0.12121193645693157+1.1635251141377196j),(-0.28496411669285415+1.083956575686531j),(-0.29827492505907727+1.1246723925430706j),(-0.7744556504270292+0.7790896511188663j),(-0.5737336477565145+0.9607005751783191j),(-0.7198434829601393+0.6684308999085357j),(-0.9723512182445202+0.6647035723561515j),(-1.0745586832180951+0.47522501834684294j),(-0.9888692432295595+0.5597336913947707j)
477,(1.118033988749895+0.6708203932499369j),(0.9662032040845221+1.009577733564766j),(0.8952314740242076+0.9413682108674981j),(0.7377721416788813+1.0603202039551696j),(0.7225509892371914+1.013304613525245j),(0.275232736838602+1.2282482861612947j),(0.32438501545572873+1.2373209095718511j),(-0.15163820807227654+1.089649875248068j),(-0.20106768416025456+1.3435417241326504j),(-0.39656337526120466+1.2012831359475395j),(-0.3702022555105015+1.2312069395018579j)
478,(-0.22360679774997896-0.6708203932499369j),(0.007596692914715347-0.7191176492209013j),(0.00600430026338819-0.6968541376421216j),(0.05812050395747763-0.8075070652672194j),(0.010841639512631562-0.6576572176112411j),(0.35517112412399315-0.6783115351174128j),(0.3119272828795484-0.6582085077768369j),(0.4317127082293877-0.5115816170045071j),(0.5040805200106239-0.49441900711724096j),(0.6428589238546102-0.4282129158713874j),(0.5795481664948572-0.43343670373428317j)
479,(-0.6708203932499369-0.6708203932499369j),(-0.5307538325204432-0.8943037629929844j),(-0.40031728836761815-0.7951954016830448j),(-0.4774423361935863-0.7894957608478768j),(-0.35235727083785745-0.8512711386698887j),(0.0359557423932153-0.9020341639926482j),(0.08050026014377888-0.9579086983248415j),(0.2493741624364062-0.9248737819192219j),(0.31398597857716065-0.8790417460919864j),(0.5708535875468812-0.7901294048875275j),(0.4395512199599644-0.8351021807047834j)
480,(-1.118033988749895-0.22360679774997896j),(-0.9790043909654094-0.489675692515963j),(-1.0754086021339886-0.5079283141864867j),(-1.0212586894486888-0.7293040810523163j),(-0.812037076976984-0.767674946808135j),(-0.5395956924372848-1.0453224954368405j),(-0.5765778073996728-0.9025542529306474j),(-0.2838448539600452-1.0720522282940563j),(-0.2860180406756337-1.1161444817306796j),(-0.20443215875789522-1.082620008285568j),(-0.016009994071044573-1.155760398636384j)
481,(1.118033988749895+0.22360679774997896j),(1.0880965664482374+0.585551117889133j),(0.9603828406500982+0.5274797237082198j),(1.007306047249078+0.6989956558012916j),(0.9148760676898368+0.6767559993100174j),(0.5371036711642618+0.9687829707543594j),(0.6692814004614153+0.9115722727220137j),(0.2525341342107051+1.1295581372996666j),(0.26303582842953394+1.185999581721831j),(0.13350106412938548+1.1471238926921445j),(0.03824153922828621+1.0647564652141581j)
482,(-0.6708203932499369-1.118033988749895j),(-0.24646474535991153-1.2594898445707008j),(-0.30907294194278256-1.298520068123052j),(-0.13625386173218385-1.3877632205763302j),(-0.14382705716746222-1.2810922977545427j),(0.27811942907077036-1.2294760227931623j),(0.3535069266656266-1.2913143062043289j),(0.9245355385001035-1.1373941827972422j),(0.7024208076177737-1.0325017449853522j),(0.8600688428741952-0.7967204160938495j),(0.9817130185800123-0.8667373195293633j)
483,(-0.6708203932499369+1.118033988749895j),(-1.0559793276861105+0.8508533289133394j),(-0.9803092192417803+0.831171914479006j),(-1.082075336863609+0.7699297561104961j),(-1.1658327639847135+0.7686090764560314j),(-1.2125352976432973+0.36456690559063226j),(-1.2994981355570365+0.2573325685527249j),(-1.1683749070930909-0.1839604132038473j),(-1.2433175509633687-0.20694281786641472j),(-1.2742791413472425-0.34610451575560874j),(-1.1979310031890278-0.3706673744797514j)
484,(1.118033988749895+0.22360679774997896j),(0.981193610827812+0.7111121530665174j),(0.9987561318113072+0.5243047410800669j),(1.0608183071892254+0.6468384002291342j),(0.8921873573159967+0.6528385707215485j),(0.7106165430559698+0.9318687495032054j),(0.7051870139569636+0.9687066241475857j),(0.21540739152426092+0.9635749778480548j),(0.2831943662618453+1.1137226976470553j),(0.05360366085578072+1.3373407052102573j),(0.032899973519323125+1.1285901398173455j)
485,(-0.6708203932499369-1.118033988749895j),(-0.2900773205644055-1.2522103985555566j),(-0.3788780236443464-1.2439044456965105j),(-0.17055512100552755-1.254662646033465j),(-0.20325230206350292-1.255391916643315j),(0.29171678053499694-1.2471076680462396j),(0.35245152410118835-1.182991878640105j),(0.7597676837796917-1.1976452934774464j),(0.7039188989616106-1.1223079372961287j),(1.021555618888254-1.001477482908511j),(0.8688131633233557-0.9954332434769013j)
486,(-0.22360679774997896-1.118033988749895j),(0.05725167179108878-1.0222316919284347j),(0.14072873948768766-1.1014944877585655j),(0.11143193149170819-1.0452934255160287j),(0.2314461565293864-1.0057946935849258j),(0.6755201545390678-1.0063940040493424j),(0.5717361005724048-0.9420426251790587j),(1.0094865807593123-0.6596609440502359j),(0.9016503024064948-0.8133733067511224j),(1.1318694700271787-0.3124612470749357j),(0.9505470104117922-0.4421257640358498j)
487,(-0.22360679774997896-0.6708203932499369j),(-0.04114562649082406-0.7262653603256153j),(-0.05874517308749122-0.7276297902193773j),(-0.08396260335911854-0.7499342026013646j),(0.13385874451265073-0.682391473942926j),(0.3105801601304702-0.6711098495142931j),(0.27192692635465077-0.6815826764765864j),(0.6415928396108017-0.4581269601165868j),(0.542651052213951-0.4599090660992324j),(0.6281709477563054-0.4222993698330901j),(0.5163814845882418-0.37425285327439267j)
488,(-1.118033988749895-0.22360679774997896j),(-0.9127375726173116-0.4039271926754894j),(-1.013337743825983-0.6109771660415729j),(-0.9528811739410294-0.5933607753906325j),(-0.8954239524961117-0.6445475237400148j),(-0.6695483670510908-0.9308584957637859j),(-0.6518824512282266-0.9114786130556474j),(-0.20027126694582909-1.0992084374261257j),(-0.2918544447146272-1.1133777448889148j),(0.04737325999023312-1.0714901330442514j),(0.01998446969351704-1.0911848249224136j)
489,(0.22360679774997896-1.118033988749895j),(0.4671888472631416-0.9533295318261408j),(0.43257052474961444-0.9314440054588565j),(0.7025888041926214-0.9621678803156357j),(0.5699239370673612-0.9205065236250425j),(0.9437197102722691-0.6832922353939889j),(0.9583486750116474-0.6478553147487152j),(1.1145902960982756-0.4203723777094227j),(1.1503768869935787-0.22723727073876984j),(1.2192646858057574-0.13525988945982836j),(1.0880301795065337-0.056156794604034804j)
490,(1.118033988749895-0.22360679774997896j),(1.1603441773528345+0.02786438533975303j),(1.1212350921348258+0.008870631124199432j),(1.2122478697849872+0.2140337008077211j),(1.0658909853883276+0.27171254652473414j),(0.9621887548250678+0.6299643222595394j),(0.9242259115231704+0.6074309633861397j),(0.6269753568552601+0.7945736739275933j),(0.7213553836121532+0.9059414223122008j),(0.5026306985102194+1.1668043791383282j),(0.5312763546729802+0.9805428251079442j)
491,(0.22360679774997896+0.22360679774997896j),(0.025347635651042616+0.292319619064858j),(0.2464497919957682+0.36850632972611364j),(0.08079295151083461+0.22725644837626682j),(0.14486924813854843+0.3015377296244203j),(0.036289762116974454+0.18985137225417978j),(-0.05745190349893189+0.2283640944930777j),(-0.15107579526410542+0.4340763393713417j),(-0.12977347948135395+0.20463960379109386j),(-0.16737431952877233+0.1898308060099677j),(-0.17847338199651674+0.3056075414893623j)
492,(-0.6708203932499369+0.6708203932499369j),(-0.8194792448189948+0.37382813242782076j),(-0.7752776173502918+0.48600663576440895j),(-1.026000014446355+0.33761087970577636j),(-0.8538245068480199+0.3653671906449076j),(-1.0346151022413461+0.14704310519368088j),(-0.9495766435942433+0.05057435610457675j),(-0.9524550523190385-0.47510624417974406j),(-0.8714895134669984-0.37750800037745375j),(-0.7920376404922401-0.41686814603242645j),(-0.785934046894318-0.5081928576613859j)
493,(-0.6708203932499369-0.6708203932499369j),(-0.3989584149681007-0.9042868016397146j),(-0.4071556696568441-0.8636775050940346j),(-0.32452269760150304-0.950739494631357j),(-0.315297476728606-0.8581250721980634j),(-0.0782687506126882-0.9256290509875927j),(0.024855665135643957-1.0297496369926433j),(0.15960454210672465-0.9142545318333429j),(0.3230711699334391-0.8485552589818784j),(0.3646568064072307-0.7902798079819998j),(0.5191348107931677-0.84829791684498j)
494,(1.118033988749895-0.6708203932499369j),(1.2139793045240526-0.33443517386197763j),(1.3052612098583842-0.38345251949501014j),(1.3335242792006792-0.2292627986838806j),(1.2621915396677799-0.13544455551637527j),(1.3078467351903929+0.1954925379804726j),(1.2018740257506568+0.324617962756141j),(1.1607505090076136+0.5722636110541632j),(1.0057605308894702+0.7291839750256869j),(0.9937287622823168+0.8974884693378633j),(0.8593832446872193+0.8767413985106552j)
495,(1.118033988749895+0.6708203932499369j),(0.8980022090385754+1.0396534171219296j),(0.9403061748366432+0.8939883754333185j),(0.7123290350674519+1.2532503635799919j),(0.6757948327888319+1.0947710282781884j),(0.35003149362173885+1.3450156131603j),(0.3041614486726377+1.2596544301648114j),(-0.19898397375624324+1.3380683344175373j),(-0.132453811526774+1.354687931576298j),(-0.24692948552989932+1.2040578051812778j),(-0.4679849677796407+1.1570191680277244j)
496,(0.6708203932499369+0.6708203932499369j),(0.45808237715572747+0.8644371528533605j),(0.4900246114960666+0.7582082718786052j),(0.3291883546737183+0.8648651727316711j),(0.29181596916249974+0.8183661422752714j),(0.08009411115467384+0.983431084913362j),(0.006720895999649804+0.9251676667019719j),(-0.4673689238264307+0.9732636157781009j),(-0.28832339364751736+0.8987335245148844j),(-0.4478604509401229+0.7984149868150034j),(-0.42373147948329437+0.8550344785468861j)
497,(0.22360679774997896+0.22360679774997896j),(0.09887846920635074+0.35089721591966655j),(0.1330150432933928+0.290075758972041j),(0.11023755642860691+0.23711706087921752j),(0.12236528777428+0.3579222854898129j),(-0.05853370992923649+0.3044867783518846j),(-0.06927871561562028+0.2927819005235076j),(-0.0626122202713984+0.11662912546310994j),(-0.11600469172104923+0.22466535610464566j),(-0.211628790512247+0.4029727040744786j),(-0.18824471517561236+0.2350181558093096j)
498,(0.22360679774997896-1.118033988749895j),(0.48055264425308286-1.0456680050836449j),(0.4964995102773954-0.9723558221314709j),(0.6783508960896476-0.9726579062792562j),(0.7263309636414856-0.9781143240843031j),(0.8452497836191636-0.5437470312653867j),(1.0255787083341192-0.6228997570918142j),(1.1641016395275654-0.07196426125219155j),(1.0973605524021488-0.27756549723077006j),(1.1551267632927633-0.07334331354123488j),(1.1723357727948152-0.09608196653178815j)
499,(0.6708203932499369+0.22360679774997896j),(0.7420039693752722+0.43061288063076225j),(0.6309702001731408+0.39854563821506117j),(0.5680744433585989+0.4881824773948843j),(0.5206114159669131+0.5061731605302039j),(0.3826555718704943+0.6336762695799225j),(0.3020189432400025+0.5287638398981169j),(0.10754865389465922+0.809153023544564j),(0.062238648492760035+0.744797220601244j),(-0.13087762386208848+0.6901303436439837j),(-0.029074065558074305+0.6841689580687789j)
500,(-0.22360679774997896-1.118033988749895j),(0.1483475442567886-1.1081600827368847j),(0.09448055690145755-1.114127913468129j),(0.2650102684441448-0.9644240042460952j),(0.19308044286579845-1.169887237625355j),(0.6935336863244682-0.8445228204344509j),(0.6427768794343625-0.9137049542374511j),(0.8963937553244679-0.5234150583357184j),(0.9175841882236092-0.6971331340233188j),(0.974732643634712-0.6506447927420219j),(1.0908185258834822-0.46396379614679034j)
501,(-0.6708203932499369+1.118033988749895j),(-0.958731314742984+0.9908145070643748j),(-0.9214575071236449+0.8564117356771054j),(-1.093203660555766+0.644143503425629j),(-1.0562317016574165+0.7619714781345694j),(-1.2094479829054374+0.22145256409149938j),(-1.2506238181904024+0.3234608109311288j),(-1.2900677524772182-0.26539728761024356j),(-1.2448262638173386-0.03639650493074849j),(-1.2938954778465137-0.36457097115945825j),(-1.2017991520595337-0.3413706380966361j)
502,(0.22360679774997896-1.118033988749895j),(0.4264951136832399-0.9706647142030528j),(0.5733092670192733-0.9375199413979367j),(0.6835012455742392-0.8996608365212123j),(0.743032775613461-0.8884261846165278j),(0.9104744404367588-0.5643607663723629j),(1.0058953414489447-0.6056353091048499j),(1.103260393597291-0.2638919370168421j),(1.2126378931149677-0.2602259495394301j),(1.152373395005739-0.10707003481253384j),(1.1135803260746333-0.036014573524282514j)
503,(0.22360679774997896+0.6708203932499369j),(-0.14265090414440912+0.6155729709535881j),(-0.04739652954301567+0.723005059721497j),(-0.16376554069734944+0.6090139583038733j),(-0.07208982660512153+0.7113885300765389j),(-0.34809604193419835+0.6762937233183567j),(-0.38358156441122676+0.6632327680551523j),(-0.5929944815070719+0.5489599024216019j),(-0.4827877814491484+0.45512833601360286j),(-0.6329182224338034+0.34297434749044836j),(-0.5160996643660446+0.38504793935504117j)
504,(-0.22360679774997896+0.22360679774997896j),(-0.26925931032310213+0.18077824466134879j),(-0.2729714260853295+0.0344756062875398j),(-0.36170610278126036-0.034990540944893136j),(-0.3688021879940071+0.1573314305756529j),(-0.35865730556351494+0.1660139303779097j),(-0.3189413428714166+0.06167928632854647j),(-0.19221209791028815-0.2225725665594664j),(-0.20200043896040376-0.0736434946968521j),(-0.2364700075622094-0.25844763535856663j),(-0.3355628915835174-0.15054656923631704j)
505,(-0.22360679774997896+1.118033988749895j),(-0.506456362094598+0.9986022398849719j),(-0.48930664474762736+0.9820613186562568j),(-0.6103106518204076+0.9022574797296012j),(-0.7083557632498644+0.9073481639167861j),(-1.020210254298792+0.6618527811173917j),(-1.0017535611830548+0.6405872516258043j),(-1.2785548243359175+0.21813063936185628j),(-1.1838547368682995+0.3009764716646347j),(-1.2942549443318951+0.07141378166947893j),(-1.0902479446712743+0.14417085088580905j)
506,(-1.118033988749895-0.6708203932499369j),(-0.8818484957671506-0.8523808044066802j),(-0.8983022130318699-0.9455244861087151j),(-0.7275331726435359-1.0369437736144165j),(-0.7400154206816305-1.0078438845387248j),(-0.2443520280725599-1.2738796253686944j),(-0.2946918355487212-1.270251408317395j),(0.16148231612162858-1.315751053094549j),(0.09139527156454835-1.2586063275979518j),(0.3249949433844122-1.2307153898635943j),(0.3617528019105871-1.2783964225419455j)
507,(-0.22360679774997896-0.22360679774997896j),(-0.13533793455125873-0.2725167026999603j),(-0.13475428974926057-0.28097400588399785j),(-0.2336216038680668-0.27509943303227036j),(-0.13512932110752196-0.31637705392107673j),(-0.03914074035823749-0.34036835898112555j),(0.08471550738139125-0.3353583964934471j),(0.020425347578505365-0.2688015931764576j),(-0.03425988864086635-0.31571153489344406j),(0.21341988812152182-0.2016885189853916j),(0.19523791969392842-0.3113437107427569j)
508,(0.6708203932499369-0.6708203932499369j),(0.8351554715285076-0.5930240710362215j),(0.7814380592201151-0.4737681097590478j),(0.9169635677215179-0.16964884276553188j),(0.8872849015730896-0.38187824602280795j),(0.9238362598244866+0.03374604814214252j),(0.9258078781907074+0.0419488401437017j),(0.9295234198937111+0.30720299415139624j),(0.9377202991112695+0.34561364640148867j),(0.9058604016583193+0.6559499269397027j),(0.8186484810909672+0.5084991701176236j)
509,(0.22360679774997896+0.6708203932499369j),(-0.02040262151539192+0.795100229171287j),(0.014203798623733568+0.6878584515571812j),(-0.16487064965259485+0.717588657104503j),(-0.12138741178490914+0.7496357426808087j),(-0.368729524088846+0.5900498740552239j),(-0.3768136313263424+0.5905895687391672j),(-0.6033489358453806+0.41483144034054953j),(-0.4794774502843098+0.4511521437444613j),(-0.5920133524814479+0.3791662187064653j),(-0.5705356388886393+0.42853254375457256j)
510,(1.118033988749895-0.6708203932499369j),(1.3595594086966263-0.33808248626135257j),(1.2759782053480404-0.32341542320069333j),(1.2729519188591096-0.16893011805016506j),(1.3108324865592422-0.10231726843299782j),(1.3175885050284497+0.2761649597902952j),(1.3102301581756872+0.3686015181830886j),(1.0203278918720868+0.6702924417767511j),(1.1129024408876316+0.6606913016497306j),(0.8654875119276056+0.928381060010031j),(0.9844864066578174+0.8702812675935396j)
