,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
438,(-0.3834824944236852+0.8436614877321074j),(-0.6099119448870098+0.7323151948769848j),(-0.6144545990337812+0.7241286694335737j),(-0.7269366354293508+0.5909385223312532j),(-0.6982187002502322+0.6036928471034534j),(-0.8648456081922272+0.3294076405228443j),(-0.8442537339472573+0.3018434315459386j),(-0.8176493059912379+0.023989428061724254j),(-0.9179581038720788+0.021319668799748795j),(-0.9198378198606489-0.1663426236783527j),(-0.9228334726393632-0.14846901873750137j)
439,(0.2300894966542111-0.2300894966542111j),(0.2960257713917327-0.13935696617744003j),(0.32357195985233517-0.1615636034760297j),(0.33300449486257583-0.13895223822635322j),(0.32150383812601907-0.10998378746588604j),(0.3048614605558257+0.029834312133347474j),(0.319740431407789-0.01648643398131471j),(0.31092730687698766+0.15032432108472119j),(0.3222987310242951+0.09473349802696825j),(0.28472892600285615+0.18117202441863925j),(0.2705536667993583+0.171678815093889j)
440,(-0.9970544855015815+0.3834824944236852j),(-1.0770655400089237+0.09928169361158874j),(-1.0564813961921586+0.09871310805726216j),(-1.049516135654949-0.1107428339045153j),(-1.053942413019175-0.06958320203230155j),(-0.9925842816871066-0.4333714079065759j),(-1.0073544605927358-0.4001421725011048j),(-0.8252271253624296-0.7728496487049673j),(-0.7544422601096569-0.7379633972446364j),(-0.59348148284531-0.7919511082555658j),(-0.6117671950770214-0.8430979171867783j)
441,(-0.07669649888473704-0.3834824944236852j),(-0.008895982035360336-0.4178261393421486j),(0.03226779067109473-0.41255835682072517j),(0.09012912097755224-0.38108140277361613j),(0.10645704631482789-0.39462960361327176j),(0.28642403268551764-0.28767665565664446j),(0.2496191994035536-0.33708228475573826j),(0.3413202361893759-0.18894658982325147j),(0.3182110645331441-0.2341849971411095j),(0.3777449140406666-0.1515220393083474j),(0.37136912129369515-0.1835174252866578j)
442,(-0.2300894966542111+0.3834824944236852j),(-0.3413858883722583+0.3044684765155923j),(-0.3251777728658315+0.3014450921023801j),(-0.4120200761815651+0.2646642093147354j),(-0.35780912108724294+0.2681987268896392j),(-0.4204451371499161+0.14947785807312747j),(-0.4573383334847161+0.12835467724242436j),(-0.46187727138735696-0.028675676845543546j),(-0.44327229211988833-0.04367566763338662j),(-0.4456582661659158-0.10200486138718777j),(-0.45295408855817854-0.1363308882345278j)
443,(0.5368754921931592+0.07669649888473704j),(0.4810697852733644+0.18239903205438524j),(0.5170840198661951+0.21842557741009666j),(0.4759122742858731+0.3235712338342275j),(0.47346258749600506+0.3009558781784569j),(0.30757110348864886+0.4731348071844121j),(0.3001137272757599+0.428670718849166j),(0.15071008434007685+0.5236567383904389j),(0.15411248764814892+0.5274137870707322j),(0.03324536272917259+0.5279682153796121j),(0.0693585402332335+0.5601791443724427j)
444,(-0.5368754921931592+0.07669649888473704j),(-0.5480954585086693-0.0683571652046864j),(-0.5534893243959448-0.08975727002439692j),(-0.49756715735025453-0.11999052829418377j),(-0.5249000979054017-0.12527101905478336j),(-0.47245779661614806-0.349044368159851j),(-0.45026422958720147-0.33424187486378526j),(-0.2887767745372275-0.4195124234690193j),(-0.2949473985614046-0.4571929861729594j),(-0.21809702071450596-0.5252364073208073j),(-0.22715532107867747-0.46978488164666576j)
445,(0.8436614877321074+0.5368754921931592j),(0.6611710296864387+0.7507661781104311j),(0.707174787066085+0.746259529666023j),(0.47006455406954667+0.8519774823820115j),(0.5208268951784171+0.8608230302446761j),(0.21772730740260757+1.0348785314135711j),(0.22281067557183826+0.9747062237115557j),(-0.1682568014937199+1.0005811357177166j),(-0.15499662779049644+0.9872205805701667j),(-0.3024011868798803+0.9345985863207306j),(-0.32907266249026845+0.9599117431344725j)
446,(0.9970544855015815-0.6902684899626333j),(1.1613174372514818-0.3947691641116022j),(1.142072272262105-0.39797748027461827j),(1.1689993898109807-0.22276688771395747j),(1.189267389560042-0.18926220818935938j),(1.1725976133027307+0.22983578981793656j),(1.1984861033189862+0.2275884151130944j),(1.0143194122852441+0.653554871299755j),(1.0354109239897882+0.6035172488419817j),(0.9505778283438732+0.7993204029068606j),(0.9270688890312668+0.7554782267935238j)
447,(0.3834824944236852-0.6902684899626333j),(0.5916259768896667-0.601643390301203j),(0.5736293606318911-0.5755897282125735j),(0.6643368444127615-0.43224772990598015j),(0.6273019853333448-0.4666934336319032j),(0.7462651017288937-0.23484985567029154j),(0.7569646342438366-0.22706402395550712j),(0.7676443874772436+0.03700082743639736j),(0.7776646559029781+0.07267277303919635j),(0.7409015407390579+0.20787222764273544j),(0.7699255553273342+0.1824974223627345j)
448,(-0.6902684899626333-0.3834824944236852j),(-0.5467892126150067-0.6100675291577461j),(-0.573284761524712-0.5588670470322591j),(-0.44914801002299526-0.6901823026518883j),(-0.4592647811374686-0.6174815428108351j),(-0.2538676655645427-0.7493464937296445j),(-0.2506890707505116-0.7388206459999237j),(0.10644990619799549-0.8021379833546796j),(0.05914146667441769-0.7951271105876115j),(0.19464877615145743-0.7243789289247882j),(0.20796075984419168-0.7815937153297968j)
449,(-0.3834824944236852+0.2300894966542111j),(-0.4173891486441671+0.0878700049518542j),(-0.43555433452195363+0.10028744258701061j),(-0.38877915652834866+0.06832971100879538j),(-0.41222522603887773+0.05299015238988942j),(-0.4067314227060975-0.10691051343942029j),(-0.44149646992110786-0.11164701614723159j),(-0.3813794360284477-0.2544442398119245j),(-0.3816297413446582-0.25587809182606813j),(-0.28437678592110066-0.3557135556846772j),(-0.3144695870397059-0.3416788886048571j)
450,(0.5368754921931592-0.8436614877321074j),(0.7378587496575092-0.6465451720661691j),(0.723834453293244-0.6373172124092933j),(0.8797356653367736-0.4999906121468425j),(0.8517558479761198-0.5432257584981726j),(0.9814189568428437-0.1950072292786949j),(0.9741197489920055-0.20441958791636916j),(1.0032404428506971+0.14805957689895627j),(0.9984986552621782+0.1446907122270639j),(0.9914105550040471+0.30866982333356446j),(0.9612117543917639+0.28436871697546146j)
451,(-0.9970544855015815-0.8436614877321074j),(-0.714647824671605-1.081992796800566j),(-0.7061048580133564-1.119315639474904j),(-0.527236518306818-1.2145590511487745j),(-0.5362947123867841-1.2012442216958432j),(-0.14547515063536634-1.2731110782794848j),(-0.11871507021157256-1.2988184573711856j),(0.34528856776757455-1.2005278807524917j),(0.36077146210619687-1.2532058751791708j),(0.5411474333501812-1.2299214989132838j),(0.5642360566166479-1.1798035249486873j)
452,(-1.1504474832710556-0.5368754921931592j),(-0.9068621037189463-0.8367165747591825j),(-0.9602998342102198-0.8245344792478811j),(-0.8229024854541516-0.9602944738443451j),(-0.8341316084675335-0.9742873680521628j),(-0.39002049079743556-1.200214077805786j),(-0.44133172570393014-1.1868214161091628j),(-0.00949982442592439-1.2560050177499538j),(-0.015661852355670185-1.2825897595517852j),(0.24455846176871468-1.2169466968040095j),(0.23849729114623847-1.2517217355437427j)
453,(0.9970544855015815+0.07669649888473704j),(0.9803762640133515+0.3210470489556981j),(0.930177403460381+0.35824608151700665j),(0.8720820687767354+0.4771538092855738j),(0.8661863812623622+0.49614181001730134j),(0.6735409073096216+0.8216656400090501j),(0.66863273514113+0.7650748426173531j),(0.35858246635432395+0.9467446207024208j),(0.34388103252215524+0.9361423893863591j),(0.17421499863130854+0.9279037621749743j),(0.1788180852984959+0.9734825956800836j)
454,(0.07669649888473704-0.2300894966542111j),(0.14639981102899208-0.2329863096556991j),(0.13615790423170007-0.21907527121974885j),(0.1715480788726261-0.19268644561136244j),(0.18388508863593278-0.18825565510252226j),(0.20976623571299494-0.11897583844656412j),(0.20679481880922224-0.11984510720720025j),(0.21811639190792287-0.07086522692029643j),(0.24466957170307835-0.03438540296932074j),(0.2411744430752911+0.032622036954572074j),(0.23308733509852084+0.003754864625295652j)
455,(-0.07669649888473704+0.07669649888473704j),(-0.0927903495662523+0.05247351806368127j),(-0.08455917314560268+0.07349967677133257j),(-0.10354432353736064-0.004061155380717753j),(-0.07881770106620403+0.026360840355796236j),(-0.10259821495412898+0.05236965990126929j),(-0.10485758423860794+0.00554302432745012j),(-0.09631545452665932-0.04337985048133069j),(-0.11435790016322445-0.041766830808012925j),(-0.11726051555535384+0.012764732818427535j),(-0.08875301962537467-0.06379036735483348j)
456,(-0.07669649888473704+1.1504474832710556j),(-0.3525873425039427+1.0340365517728072j),(-0.3622950202665093+1.0732714454414298j),(-0.5121874016849319+1.0096692786647874j),(-0.5715970868357227+1.0011747542210134j),(-0.8541464771745979+0.7895557115439278j),(-0.8592140759644238+0.7600290665653375j),(-1.1179878513595451+0.4422536235113974j),(-1.0905782518087734+0.41540253254585835j),(-1.1691200737752372+0.24017844022123963j),(-1.1116748991464391+0.24488450898839587j)
457,(-0.07669649888473704-0.2300894966542111j),(0.012014089217974238-0.3042549106528456j),(-0.0009583908256635947-0.26088937903890647j),(-0.009164883630431879-0.22875884659664658j),(0.02062657689669316-0.24172322542389585j),(0.03873417637287335-0.18566421728027332j),(0.10309738195635396-0.2178450635995809j),(0.1615575651645946-0.11253920873449964j),(0.17765851318042572-0.17674951245803955j),(0.23386123528923936-0.15443970431546533j),(0.20394683583073425-0.13367955820559416j)
458,(-0.2300894966542111+0.2300894966542111j),(-0.24346976899741524+0.136192434545795j),(-0.28848376965624634+0.16287273336266267j),(-0.3174757639546826+0.08946859176841107j),(-0.31966010846522164+0.09195069339460694j),(-0.3451449122613812+0.008034896065665719j),(-0.32496211978827155+0.015508248560139604j),(-0.30858906277495196-0.12952376491640227j),(-0.29971215547807956-0.09571111072899828j),(-0.31487494832492213-0.16376989508548095j),(-0.2638575345806675-0.19063524798077275j)
459,(0.5368754921931592+0.8436614877321074j),(0.25229940154542063+0.9097833310081264j),(0.28338215461311506+0.9291549886968126j),(0.14212056809465906+1.0015512046865376j),(0.121673253671743+0.9796165325152152j),(-0.26418829735633864+0.9849898813235958j),(-0.22370227171188495+0.9931229366790896j),(-0.5496210462077176+0.840406781151697j),(-0.5802669659115467+0.8138932809215641j),(-0.6995744983798475+0.7363629060494186j),(-0.6942149099965164+0.7237078985615857j)
460,(0.2300894966542111+0.2300894966542111j),(0.1658507714701906+0.3347185025166435j),(0.1276544027088043+0.27711561035344273j),(0.15417844024425775+0.32490842406888737j),(0.11978196375645284+0.3102049600095542j),(0.06540514221620979+0.31624048856243975j),(-0.0012618838342775462+0.3052857822144624j),(-0.1274930144141238+0.30358656609655105j),(-0.13400883430427193+0.2861373388492206j),(-0.17827860800622936+0.2788660294703929j),(-0.16683967356068846+0.2719603802655807j)
461,(0.2300894966542111+0.6902684899626333j),(0.041019721816923524+0.70861509840402j),(0.049942879670543255+0.7281758968735j),(-0.0888051482176224+0.6540161808201624j),(-0.06285683468351065+0.7725242767412496j),(-0.3239249654656723+0.652061036529012j),(-0.31157197294800276+0.6469761539235777j),(-0.5163048235019586+0.473251266296114j),(-0.5372882329960059+0.4566922376953987j),(-0.5954456658103031+0.3549733905730795j),(-0.5979243821104455+0.4178024102615354j)
462,(1.1504474832710556-0.2300894966542111j),(1.1591672446026025+0.116480191723201j),(1.173200065872509+0.1086089315536118j),(1.1788635795442817+0.263408674683431j),(1.1372457312267956+0.2549897359753089j),(0.9844923262337663+0.6053781443471091j),(0.9698076452874682+0.6262434179916788j),(0.7137330702096784+0.9662596216308877j),(0.6861293839363288+0.9690749513075827j),(0.5296676517101567+1.074153729206787j),(0.505583105104575+1.039534004458347j)
463,(-0.3834824944236852-1.1504474832710556j),(-0.06409752284814005-1.2411767960022742j),(-0.07640070060797613-1.2109833199520381j),(0.13002471233861831-1.2086520758482944j),(0.15684259155422095-1.2075513587554927j),(0.5152085003641168-1.1186787602012211j),(0.5483372573895264-1.0691166630146773j),(0.8827045950660637-0.8087789354378246j),(0.8705368796003259-0.8225418529881364j),(1.0026393015650419-0.6543228246951658j),(0.9917999205517966-0.6561032389647864j)
464,(0.9970544855015815-0.3834824944236852j),(1.0172230417478816-0.08095570872779903j),(1.076535444019761-0.0877684178641199j),(1.1323967797365662+0.04983871307395335j),(1.0659894743747387+0.04669142508344474j),(1.0121906473907825+0.42543809523497517j),(1.020404864638082+0.46325421323192784j),(0.8084191449003619+0.7451622224392167j),(0.78506218088356+0.7487591276988974j),(0.622051833525449+0.8894228165764635j),(0.6456732660489678+0.8628788314891799j)
465,(0.3834824944236852+0.3834824944236852j),(0.29558720020781487+0.48555331093008275j),(0.229394176655799+0.47767715182840537j),(0.15291096962761672+0.5085400415309397j),(0.18594382922924635+0.5189817736019892j),(-0.022883670241007993+0.5090802176043803j),(0.008213758254051556+0.5575439859292357j),(-0.18125355478511965+0.48433684394002374j),(-0.1948903835532727+0.5215123293944758j),(-0.2844370563076477+0.46362057297678677j),(-0.2960653331804904+0.46257763911010835j)
466,(0.2300894966542111-0.8436614877321074j),(0.4258801652573355-0.7716603292192697j),(0.427977198191847-0.7065150436150754j),(0.586944574140994-0.6852925635313374j),(0.5853273820592519-0.6743183130929132j),(0.772543838475277-0.4217173108274084j),(0.7673325068705512-0.4281198189708961j),(0.8653584727460353-0.12269315390149002j),(0.8368111606820258-0.12828551364145283j),(0.8442295421039682-0.014342225131331817j),(0.8838504014117985+0.029745153750053488j)
467,(0.8436614877321074-0.07669649888473704j),(0.8544408805908513+0.13783130956846978j),(0.8586752277829901+0.1608147966961994j),(0.760814955205979+0.2685914204360098j),(0.8105840376740583+0.2974044976105872j),(0.6247690043601333+0.5327706704431983j),(0.6604504314504718+0.5215350111412191j),(0.36440026764775457+0.7193733644818834j),(0.4250483867583561+0.7485705701116963j),(0.3150455577064669+0.7803406038439122j),(0.27394493883425897+0.7863037777323284j)
468,(-0.2300894966542111+0.3834824944236852j),(-0.30516165189878697+0.29810290256056254j),(-0.3488470371556536+0.29934735196981926j),(-0.3938382747964354+0.26618295076707527j),(-0.35188389981350565+0.24459055947526104j),(-0.38686307288176464+0.130405967324881j),(-0.43804127618248917+0.0912232499533822j),(-0.4518841787381956-0.022986988081963877j),(-0.4381643749027528-0.027309803772887824j),(-0.4371002034424202-0.13176333576127222j),(-0.4343105014302864-0.12813871873604601j)
469,(0.07669649888473704+0.5368754921931592j),(-0.02237587768298624+0.5259811433713363j),(-0.06281330098514602+0.5445570674522128j),(-0.18073900743230867+0.5278960140591583j),(-0.14573086451834494+0.5035386524491298j),(-0.25759251188876975+0.44538605174564166j),(-0.33067985280171514+0.43648482651794873j),(-0.43443715153881424+0.29267310784229505j),(-0.4328554387902722+0.2968553421933233j),(-0.47319082089965786+0.19634915738451902j),(-0.5001198638566323+0.20789777917663615j)
470,(0.9970544855015815-0.8436614877321074j),(1.1790400726215702-0.5793416170305075j),(1.1586899940546245-0.5427584957498706j),(1.2598738651915808-0.3108671400228912j),(1.2999210430616015-0.3625663320406652j),(1.3070616770808663+0.10446696005897566j),(1.2954754464562475+0.10755837103794194j),(1.1966935802795828+0.5323093647619207j),(1.1881478245913388+0.5507124666118447j),(1.0886972628597757+0.761249612644725j),(1.0689320403379448+0.7569281567445314j)
471,(-0.9970544855015815+1.1504474832710556j),(-1.2163356842223874+0.7852246664968867j),(-1.259727419160341+0.8565590666270314j),(-1.4388844340777798+0.6263016815649068j),(-1.3850483171502124+0.6382803502720243j),(-1.4824127504033817+0.05374452134927366j),(-1.5228544428801696+0.07860557015421138j),(-1.470426197915374-0.4413214653350989j),(-1.4359450498078246-0.4018596896157931j),(-1.377545392414976-0.6936108772637853j),(-1.3568922216560877-0.677488512586847j)
472,(-0.3834824944236852-0.3834824944236852j),(-0.24784803565194238-0.50654552383371j),(-0.2641291372675501-0.46435360768273964j),(-0.21679979625714105-0.5021320890672478j),(-0.18662787384065382-0.5044462000547447j),(-0.00994889545179731-0.5455410540828136j),(-0.005957581963758668-0.5536185585964442j),(0.16842294423032558-0.4802341330438503j),(0.19041811419955323-0.5492807733711843j),(0.29025048377331236-0.47405024856758365j),(0.27882257144716277-0.46262206055147154j)
473,(0.07669649888473704-0.2300894966542111j),(0.14208383584176418-0.1251618688695974j),(0.12012335018881368-0.19763209605600734j),(0.2008954249499195-0.1758369620599826j),(0.17178396613862196-0.1834329326343664j),(0.1815727392187335-0.11642290064460244j),(0.2058614823682427-0.08938441147015193j),(0.23073267207505319-0.03701161638887847j),(0.22736704379053213-0.025621754670850035j),(0.19802207070105524-0.03932956814159727j),(0.2280439577722925+0.022520089625994166j)
474,(0.3834824944236852-0.9970544855015815j),(0.6730002715290707-0.8805983484750357j),(0.6531565092118657-0.8574997525206867j),(0.7337584384687558-0.7238028985590914j),(0.7620707351394228-0.7495223869602186j),(1.016484055837572-0.43299068553120085j),(0.964452939663122-0.4368894628299466j),(1.0168015962311454-0.10334550237009255j),(1.0578106043083573-0.060987668716077456j),(1.1559166722136212+0.09280019416949241j),(1.0545968580649663+0.11450279867682414j)
475,(-0.8436614877321074-1.1504474832710556j),(-0.5055105427786553-1.391133230386904j),(-0.49286131082900186-1.2886490498803982j),(-0.2869479730117302-1.390213769677685j),(-0.28209978248402356-1.352731796164708j),(0.19202833997065494-1.4197588993777097j),(0.23145534731468967-1.3766850683682585j),(0.6904904510494381-1.2781470974717275j),(0.7009025566570333-1.25336738748262j),(0.9255409487838262-1.0860397890267302j),(0.8783305431778597-1.1296345240610572j)
476,(-0.8436614877321074-0.6902684899626333j),(-0.6279367249327251-0.8720792319263494j),(-0.6106409089478952-0.8921201753670255j),(-0.5044814682336677-1.0414754142272944j),(-0.48453919645174354-1.0092452632677802j),(-0.12458944729998628-1.0800632191116184j),(-0.10088135316940468-1.0957640016510934j),(0.27912643005491317-1.032897702393351j),(0.27644224452436744-1.0604415916088528j),(0.40581216828337724-1.0095027965718044j),(0.44050900444009244-0.9848498038462888j)
477,(-0.6902684899626333-0.5368754921931592j),(-0.4851275904402511-0.6740717994884736j),(-0.5314992424890941-0.7248791362777124j),(-0.39187341407593873-0.801104073295692j),(-0.401332468626611-0.7934567641537076j),(-0.08503864060495994-0.8379776190322933j),(-0.11705300426411268-0.8716012958609561j),(0.2243584989012643-0.8292694495342579j),(0.15690916192061086-0.8530718815493381j),(0.35569704971481936-0.8122236379229643j),(0.3439651745450625-0.847435852031392j)
478,(-0.9970544855015815+1.1504474832710556j),(-1.2932975181264958+0.8298687887500921j),(-1.2489713231304918+0.8164261113614613j),(-1.4129690751692319+0.648488905602384j),(-1.3931046938279412+0.6395439323673751j),(-1.544509770260079+0.11757464918268525j),(-1.5247125229320924+0.11066208998071923j),(-1.4831863629856978-0.39693790002641016j),(-1.459474174026876-0.4294741594286644j),(-1.3663566962174387-0.650738120698631j),(-1.3689013963361518-0.6793290073857583j)
479,(0.3834824944236852-0.3834824944236852j),(0.4745979580815161-0.26404233758447665j),(0.47498032194381495-0.26648106384241366j),(0.5004474826713918-0.1835057002082817j),(0.5161064584763225-0.17422310040341688j),(0.5654056977164094-0.025513355514036953j),(0.5616824825509349-0.0016480432304411105j),(0.46008411226727736+0.16885664394789107j),(0.519612243518038+0.19365873213253787j),(0.4924707388406755+0.279205357387448j),(0.4772730335820947+0.2694210606922107j)
480,(0.5368754921931592-0.9970544855015815j),(0.7660287521453313-0.8749961130807791j),(0.7627250864326429-0.8142936478506505j),(0.862888981838998-0.6443119941118587j),(0.9033596587702575-0.6618628752437536j),(1.087166798054087-0.3711521953151776j),(1.1030741081707962-0.33164364310538036j),(1.094753853172497+0.0779196277581965j),(1.1446128679031344+0.06490059335221333j),(1.093429203938603+0.2917645169164538j),(1.1168055663213032+0.23370405911222836j)
481,(-0.3834824944236852-1.1504474832710556j),(-0.07960503234126973-1.2312621319753094j),(-0.0740066628424673-1.2311699443651276j),(0.15443870293982814-1.1978206836755985j),(0.1313495708415094-1.1979324367372899j),(0.5887130528637096-1.067757667033598j),(0.5575738005328551-1.0800604266928016j),(0.895318970730238-0.800518529692983j),(0.9094774280087783-0.8012955510971705j),(0.9978908413072786-0.6612326647810343j),(1.0004045119954066-0.6899897182004804j)
482,(0.07669649888473704+0.2300894966542111j),(-0.006256331950278547+0.2198831937787129j),(0.012637134565044924+0.25808151924085054j),(-0.0313506675357835+0.24840448602093645j),(-0.009019032958767673+0.2308645548283351j),(-0.14803452119950516+0.2522808934047344j),(-0.10571113512923248+0.21971710556324084j),(-0.17546171020170695+0.19182676281352865j),(-0.15466753372807834+0.16341391540748676j),(-0.18549168581455136+0.17306412672247173j),(-0.17918072701649956+0.12013743788227048j)
483,(1.1504474832710556-0.07669649888473704j),(1.132993309551026+0.20834055243673483j),(1.1135850163468928+0.20520840446195976j),(1.0343784125016404+0.42797948304175093j),(1.0582814091372177+0.401094219411574j),(0.8517964853184354+0.7840951176316692j),(0.8835727722868931+0.7642305970015771j),(0.5838933442719005+1.0008917341047612j),(0.5535584957429509+1.0106140645174702j),(0.373600299863598+1.0784369175992952j),(0.3759167859432176+1.1089751845068976j)
484,(-0.5368754921931592+1.1504474832710556j),(-0.8645684405956696+0.995798972005778j),(-0.8366804989258793+0.9539608670566173j),(-0.9822818318190447+0.8102272849304265j),(-1.006931665511719+0.826431435835056j),(-1.1578854737313684+0.4773894611191042j),(-1.1975938512333206+0.42803986520788145j),(-1.2153182936108307-0.026479469580317487j),(-1.2721680403354632-0.01816101594776486j),(-1.2586034839674416-0.19809381748983465j),(-1.2404774144632307-0.21003864350575568j)
485,(-1.1504474832710556-0.6902684899626333j),(-0.9460651601950205-0.9482936989579507j),(-0.9234191960910353-0.9664009558359297j),(-0.7642544567438169-1.1292336846101363j),(-0.7376558567466981-1.1326950909676101j),(-0.3129616554688452-1.3230403964516837j),(-0.3220189467353584-1.3014476753090034j),(0.16951202510926675-1.2778843616279585j),(0.17391382496637925-1.3246327229820916j),(0.33954366767957356-1.3144244145788515j),(0.377754242050002-1.2789676485643255j)
486,(-0.07669649888473704-0.5368754921931592j),(0.10887904117792042-0.48851365148764353j),(0.06544754343458549-0.5263791927883698j),(0.18160559336135979-0.5625043880769183j),(0.1745652195417733-0.49893291855038113j),(0.34457263854866393-0.458667653585486j),(0.3587291762938535-0.41182404480021906j),(0.44791887698174215-0.2383953935143994j),(0.4470986653517425-0.30971511285236025j),(0.5581554586596569-0.1993844751217998j),(0.45743301057966596-0.2098133160909865j)
487,(-0.5368754921931592+0.6902684899626333j),(-0.6986049327407068+0.5199783265520073j),(-0.6898405361170791+0.5394304069947415j),(-0.7982610574686935+0.4050744525065301j),(-0.7674194715083501+0.4164291207802066j),(-0.9067125993146694+0.07108558206020568j),(-0.8834104926371286+0.13075054310833073j),(-0.8860656135388851-0.19169334011995118j),(-0.870273737857515-0.20415653748510712j),(-0.7985524151939188-0.3563723970071169j),(-0.8111012658696856-0.3148758552116341j)
488,(0.2300894966542111+0.8436614877321074j),(0.0018747210223992571+0.8482776929564007j),(0.01960046828245608+0.8761309038125604j),(-0.10309806921498495+0.9139180128156794j),(-0.16865308451394265+0.8447679874699826j),(-0.44353781437027195+0.746646372855663j),(-0.4647948476785571+0.7660269163754146j),(-0.7108970342342771+0.5806906331097965j),(-0.7012289616583205+0.5589717181702213j),(-0.7990851024800832+0.44567112178074003j),(-0.7868445777617715+0.44483990730359974j)
489,(0.8436614877321074+0.8436614877321074j),(0.6165240794784973+1.100029226139514j),(0.5700156010489867+1.0402039464508368j),(0.4031542797624746+1.168539752418904j),(0.4071174888729157+1.1093677534482422j),(-0.03742151464715649+1.1513848441117422j),(-0.007603570695568831+1.1971505488905543j),(-0.36351233080121387+1.1250712823813354j),(-0.41955784101658433+1.1121860735568723j),(-0.5896717643851942+1.0465066866485127j),(-0.5938710826787845+1.033882773520413j)
490,(-0.5368754921931592-0.6902684899626333j),(-0.34042524655982054-0.763043998697168j),(-0.3193609323361606-0.8174326251348688j),(-0.17556966645207883-0.8444973933412335j),(-0.1929386290288681-0.8755300062733764j),(0.07251860264641846-0.8864982730867395j),(0.10715209627070642-0.8518772098960884j),(0.40001363744131957-0.762583933002218j),(0.38066257088756505-0.7567142537341996j),(0.5032479479346599-0.6691801784785529j),(0.5051526919119854-0.7020638634080694j)
491,(0.5368754921931592+0.3834824944236852j),(0.4010295448634457+0.4516197102469164j),(0.41069409006350005+0.5315658855132299j),(0.2924614312558568+0.5951372621170915j),(0.3401982183644447+0.5774628911607517j),(0.10376099945544864+0.6879159385689759j),(0.1289113978629966+0.6364453356112396j),(-0.12523671323573526+0.6285782058789986j),(-0.09407585310344951+0.6664666826522854j),(-0.27981422718922055+0.5950709717763505j),(-0.21267232147758572+0.62944992869288j)
492,(0.3834824944236852-0.5368754921931592j),(0.4724733552478335-0.39818216720545224j),(0.536203387482087-0.39302625359260634j),(0.5489090344203524-0.30827349364106416j),(0.585086084522022-0.3199950555731844j),(0.6247790514858764-0.123642101601714j),(0.645324328210534-0.10520452566821255j),(0.6498268489410113+0.1312971495000461j),(0.6386910541137116+0.11239902941804593j),(0.6127837392031121+0.18630915612029192j),(0.6011636612094422+0.252023143577494j)
493,(-0.8436614877321074+0.8436614877321074j),(-1.0720584169650098+0.6078257583125003j),(-1.0381522658227733+0.5866577441634033j),(-1.162070685866671+0.4098820277038147j),(-1.1238870592152+0.4174981067809566j),(-1.1777299207334289-0.018916585954475863j),(-1.1664941062488234-9.352202231002349e-05j),(-1.1789224924102775-0.42273942506109347j),(-1.1250209425326738-0.3989634213548068j),(-1.0500828349858848-0.6122089869989028j),(-1.0037013042954448-0.6032796483466847j)
494,(0.07669649888473704+0.9970544855015815j),(-0.16255150994098416+0.9844457961576412j),(-0.18954869643615013+0.9580061079223895j),(-0.3635826868726958+0.9206508235925793j),(-0.33779173675806645+0.9426716666729515j),(-0.6811067986431122+0.8089292642985061j),(-0.6242184120983612+0.793503144247024j),(-0.8652758984324076+0.5301008597370594j),(-0.8640310661924016+0.46945227823742375j),(-0.9360402016471874+0.3282772397368775j),(-0.9510918266420507+0.30232894005000377j)
495,(0.9970544855015815+0.07669649888473704j),(0.9515936329765501+0.3236252460825214j),(0.9278900468925925+0.34586626100339735j),(0.8597481892400162+0.46584892646505144j),(0.8952991149578959+0.5083063299046763j),(0.6841365172434799+0.7601206631988326j),(0.6574039858542005+0.7462147836063545j),(0.3081062968817059+0.9347730966550464j),(0.33450098115745447+0.921486488380742j),(0.13333947437995367+0.9329140244107018j),(0.20212663795553637+0.9677472112208135j)
496,(-0.3834824944236852+0.9970544855015815j),(-0.6164521657000536+0.844296661635034j),(-0.6460065320138101+0.8528410033285863j),(-0.7435695969739937+0.7270187612774736j),(-0.7734112951216824+0.7630692260100629j),(-0.9754162422533538+0.49118428236965783j),(-0.991157651038107+0.4478628088417211j),(-1.0905968415919698+0.05467947766753703j),(-1.0544331875552784+0.07493332165693439j),(-1.0818636991785189-0.04540656472207118j),(-1.0482373792618185-0.12263575981586979j)
497,(-0.5368754921931592+0.9970544855015815j),(-0.7996167705404897+0.8102234882273212j),(-0.7943361701905495+0.8135982595267112j),(-0.9430811270029974+0.6769459207495355j),(-0.9320423803678345+0.6920380690798034j),(-1.0507785382244184+0.3182131656792809j),(-1.112211368401535+0.3305143718981338j),(-1.091663512507253-0.07302812367054941j),(-1.1488068804823244-0.04502194526235382j),(-1.1130821963837925-0.23909683367039236j),(-1.087747537926253-0.24908396210518052j)
498,(-0.3834824944236852+0.5368754921931592j),(-0.4720670241088889+0.42708651860871427j),(-0.5100785201894548+0.4364530747170809j),(-0.6031731382603661+0.29125745878055026j),(-0.6000387202463409+0.37337138288390365j),(-0.6332847858533777+0.14085151265743273j),(-0.6661330111645066+0.11230833539784228j),(-0.6809834860065774-0.10445722098105796j),(-0.6504644037691986-0.12224112734662834j),(-0.6070568650220078-0.2417175322455479j),(-0.5920150692385242-0.2419902640909741j)
