,Sent,Received 1 Low,Received 1 High,Received 2 Low,Received 2 High,Received 3 Low,Received 3 High,Received 4 Low,Received 4 High,Received 5 Low,Received 5 High
173,(-1.0801234497346435+0.7715167498104596j),(-1.2527183752058049+0.5324322626585268j),(-1.2246475382404143+0.4476674997670452j),(-1.2995374241198243+0.27200549916332356j),(-1.313503733705225+0.25504399614488504j),(-1.2042208347737313-0.20080229690842802j),(-1.3149405092579391-0.22713849087174642j),(-1.2075458244903154-0.6402395847526233j),(-1.180768249120034-0.7022209778905161j),(-1.0344968267054855-0.8625426035850364j),(-1.0048878807014618-0.866246027669462j)
174,(-0.1543033499620919-0.4629100498862757j),(-0.05783071968667699-0.5329473175152407j),(0.005615780148831573-0.47740988444980065j),(0.004207315000949466-0.4613765473675892j),(0.0674640628408769-0.45851574675241646j),(0.16382598058180484-0.42666079399108053j),(0.1983981967558966-0.4763866204061653j),(0.4755670404209005-0.342491281445556j),(0.3466675588861353-0.3192153271866863j),(0.4178685364607105-0.11799502035237577j),(0.4232843627701304-0.2553235923412375j)
175,(-0.4629100498862757+0.7715167498104596j),(-0.5638274397323083+0.7004234085148452j),(-0.5571965456725159+0.59871869182739j),(-0.7354891549344237+0.4464416983947278j),(-0.7344504172149298+0.5163630155449215j),(-0.8723183681666006+0.15444712786202935j),(-0.8540504748232284+0.22237618379938537j),(-0.8525892606219583-0.10974013718807576j),(-0.8915322167276872-0.12675450193681312j),(-0.8478699814175022-0.28733984423467335j),(-0.868449275344126-0.23795957992313643j)
176,(1.0801234497346435-0.4629100498862757j),(1.1730087213766862-0.17726253308677173j),(1.1774763899831642-0.1653471350099056j),(1.157689708896296+0.009177778031860772j),(1.2056836653750558+0.019360460308702334j),(1.1247463713624641+0.44814166658528287j),(1.1319766410222534+0.48196675350161494j),(0.9435796964167141+0.7934371710339198j),(0.8664125674122769+0.7834855018807043j),(0.7255348446723603+0.8766044056155297j),(0.7413079051657409+0.9447691125681419j)
177,(0.4629100498862757-0.4629100498862757j),(0.5230851798058224-0.38449303945626545j),(0.5763627370351891-0.3733410585549719j),(0.5916063710003615-0.19885175381276826j),(0.6004910366747559-0.2721245960407857j),(0.7075366390273874+0.028356258911039253j),(0.634136931521125-0.04953647412134609j),(0.5661791155202359+0.24261552980278508j),(0.6196255428707532+0.22329790787938103j),(0.5696017942277015+0.2984282778960272j),(0.5960052916766176+0.3558267766454102j)
178,(-0.1543033499620919-0.7715167498104596j),(0.09887853623198715-0.7583162200137218j),(0.053488115988456625-0.7961598954843004j),(0.23062268441149142-0.7116700960985328j),(0.20981356020570666-0.7525635123655396j),(0.34022048336912336-0.6779069222779651j),(0.40796501468538837-0.6453023318559274j),(0.6619555054868282-0.4961836073055711j),(0.6049735402026482-0.45693582301351465j),(0.7658366787295364-0.41365258673045974j),(0.7048703254742396-0.3519934492123637j)
179,(0.1543033499620919-0.1543033499620919j),(0.20680015380711006-0.06635972731814754j),(0.2427893813829672-0.15045595974967224j),(0.2615778370199013-0.11807869943892327j),(0.20139558079702014-0.12231512692036178j),(0.2614345565978434+0.008467693385987643j),(0.26139779466792484+0.028837591885523345j),(0.11961780611839153+0.11076634991951771j),(0.20652263795266057+0.10222023809073762j),(0.2993233423900258+0.13655412011414741j),(0.21024918828402608+0.11409216669765429j)
180,(0.4629100498862757-0.7715167498104596j),(0.5905449668074219-0.7029188127909638j),(0.6311960353807232-0.6539835558484447j),(0.6586565589411074-0.3810756212356236j),(0.7426240463228949-0.44420161101052397j),(0.8239676829553926-0.2004924579142731j),(0.8590121126662733-0.20622169593598405j),(0.9677256099984913+0.11022044073755502j),(0.8862871161143103+0.1275310031485868j),(0.8649785538945872+0.29918691231732475j),(0.9211296745838301+0.29380309200396604j)
181,(0.1543033499620919-1.0801234497346435j),(0.41901386497773463-1.1032426502107413j),(0.4919872041899622-0.9501044567684495j),(0.5055475437474078-0.9900356102242353j),(0.5731074183623124-0.9091996068763621j),(0.7253330632988119-0.6207620491452677j),(0.8838677621025695-0.630339804240365j),(1.1057894351678395-0.38148350935599773j),(1.099341686387498-0.32078332929106984j),(1.0818679674979974-0.12224987206621298j),(1.1169909064137558-0.13113327915414735j)
182,(0.7715167498104596+0.1543033499620919j),(0.6979667632172645+0.4270467184329756j),(0.6874189555799632+0.35605915819862083j),(0.6127579761672236+0.4863791537996139j),(0.6558795510626907+0.4526482856518644j),(0.43207808516721874+0.5961320163316837j),(0.4230749870049809+0.6197969328362003j),(0.1795589352587194+0.7579076283487256j),(0.12785081162103695+0.7187251169309388j),(0.09024175370303736+0.811644836477905j),(0.047861679193556286+0.7810131789311981j)
183,(-1.0801234497346435+0.1543033499620919j),(-1.0789843245493191-0.10554622716348307j),(-1.1643620592950312-0.11181220734208291j),(-1.0447274384755836-0.32951326068228126j),(-1.0296371776410511-0.34607630913895104j),(-0.862464910139211-0.6389017484212374j),(-0.878652827964232-0.7012122586121057j),(-0.5239379460599555-1.034609557065275j),(-0.5659239087311279-0.9826181215168416j),(-0.4655484461005308-0.9537444948228572j),(-0.422251088963545-1.0153491591706474j)
184,(0.4629100498862757-0.1543033499620919j),(0.5410523580350772+0.0393335821721116j),(0.4280178661678789-0.011176875698948522j),(0.46332355316265306+0.029380472158401085j),(0.5055365702520497+0.025549872884778307j),(0.4323104735792578+0.22181456979533995j),(0.41179526048929116+0.21489668764798106j),(0.25654572350956234+0.33399249972342204j),(0.33593053012530916+0.3754782789209188j),(0.2771878292852581+0.3972336148485301j),(0.21922947834859452+0.4407265512170189j)
185,(1.0801234497346435-0.7715167498104596j),(1.1566967247180648-0.479723194637414j),(1.3271060106871135-0.482667221031393j),(1.3330762070487228-0.32227355794284773j),(1.2837787586112888-0.2717613752061142j),(1.2853775964139258+0.1995303022976957j),(1.3395319306331062+0.2392042099710243j),(1.1770952383543531+0.6777420239819006j),(1.1857747606297486+0.6516959491105794j),(1.1098692290482473+0.7629721660358342j),(0.9536130751910749+0.8242737049566785j)
186,(0.7715167498104596-0.1543033499620919j),(0.7251931877786147+0.07925643246132323j),(0.8247425662002322+0.04265110180949358j),(0.8347417057759794+0.18446996496459403j),(0.763130951944922+0.10237845000937366j),(0.6451553931240547+0.453273759353694j),(0.7113601508104902+0.3988431680356479j),(0.3809930581572303+0.6261755086917288j),(0.452093955848972+0.5812651264702929j),(0.35366236308197+0.6796945983203364j),(0.363039740473306+0.6413340067157589j)
187,(0.7715167498104596+1.0801234497346435j),(0.510116033157816+1.25903986933224j),(0.4584795425286434+1.3147457901042225j),(0.25214688080140524+1.2626036781337873j),(0.2616685698150454+1.2447724797886108j),(-0.2938219804413445+1.2006882674021142j),(-0.20762892068920644+1.27153608264074j),(-0.5974392060718067+1.172673226680071j),(-0.6345792334359782+1.15402037103096j),(-0.792427624711743+0.9834525446541387j),(-0.8448502495643759+1.041514111097177j)
188,(0.1543033499620919-0.4629100498862757j),(0.2816528229933753-0.3351210347111023j),(0.24518557588925832-0.4514261892186042j),(0.4320069652701486-0.4675858692049416j),(0.30627017279086827-0.28925943127508896j),(0.5267829557032047-0.27963862093002717j),(0.45178166774190603-0.2594558123673653j),(0.5359202165449131-0.06729484840020869j),(0.4768156243656979-0.06418171987003382j),(0.457480282242693-0.05576517406162568j),(0.4944994778513377+0.014943463492405303j)
189,(-0.7715167498104596+1.0801234497346435j),(-1.1416507729710543+0.7494416604530989j),(-0.9890891005884196+0.8528195255467801j),(-1.10866953848377+0.7214428844283817j),(-1.1184427721979475+0.6798043350033734j),(-1.3197740167378142+0.15652981238108976j),(-1.3288848204693984+0.24012475372717818j),(-1.2309556947645734-0.25434190052285355j),(-1.3253326587036143-0.21218367472982075j),(-1.2422806168630018-0.47183044277486547j),(-1.2177949921597933-0.45297899228298777j)
190,(-1.0801234497346435-0.7715167498104596j),(-1.030290746563285-0.9924347578319107j),(-0.7596778699191089-1.031432735330052j),(-0.700924615385785-1.1000335361967657j),(-0.6677932137333332-1.1625313713468337j),(-0.19511167592867004-1.3436243084117445j),(-0.21436359662485652-1.3467868532966583j),(0.21759312022673785-1.2302514485589477j),(0.21032698237571107-1.2714522398343868j),(0.4061974801876494-1.3024936595260945j),(0.4765873729177006-1.2160859442668845j)
191,(-0.1543033499620919+0.4629100498862757j),(-0.2792783838428293+0.43045907258251637j),(-0.20899434938374706+0.4177332568310519j),(-0.28591691898537047+0.2677729578448172j),(-0.4029355701516413+0.4267614370181011j),(-0.36934696844721693+0.2429589993727409j),(-0.4452993162629825+0.20509144916750932j),(-0.500133229532444+0.05981978750949933j),(-0.5282882912016612+0.05323641868513863j),(-0.5256310171151054+0.0038592158906057134j),(-0.4960752124735952-0.06232481345793732j)
192,(1.0801234497346435-0.4629100498862757j),(1.1953703582728794-0.2159687679222637j),(1.1628612298582128-0.18636185220920568j),(1.059733287203322+0.0736225354996855j),(1.1718181220723698+0.03900013581555389j),(1.173939699176615+0.4462885072760944j),(1.1086262896816532+0.4506775709003888j),(0.9183941356634805+0.7067321630011906j),(0.8580503870006159+0.7977225074304471j),(0.6851244649968677+0.9124768137724667j),(0.6903404423662927+0.929399644307255j)
193,(-0.7715167498104596+1.0801234497346435j),(-1.1124229559616432+0.8039101648809619j),(-1.0019604522963013+0.8418467070555019j),(-1.1325159398465419+0.5475398924477971j),(-1.1667053151682414+0.5853339028812369j),(-1.2363805347319454+0.23837073348325558j),(-1.3805980930851471+0.25576591846148355j),(-1.341577652010789-0.2281919461033502j),(-1.2917506292084118-0.25474987717753766j),(-1.2676989135842192-0.5129186802454178j),(-1.2367559043560374-0.44862566906522455j)
194,(0.7715167498104596+0.7715167498104596j),(0.5889277774597621+0.976783179450792j),(0.5109316662858202+0.9529835627967338j),(0.4344146618688688+1.1382159828417455j),(0.38580736611803507+1.0494940743565542j),(0.0037823270848139213+1.0466431760768986j),(0.0026130882591931005+1.0628805767489402j),(-0.287184932444811+1.0567939253542658j),(-0.401096712312334+1.0096811331625075j),(-0.5526585543015095+0.8598255395365516j),(-0.5278207343745775+0.9248011898877015j)
195,(-1.0801234497346435-0.4629100498862757j),(-0.8918723457580324-0.6958468124580015j),(-0.8989005426883768-0.6746270460234827j),(-0.9086219623997142-0.7956408089184807j),(-0.7176598359043116-0.8791570708124681j),(-0.44639152117059205-1.0022588688405896j),(-0.4358176746295761-1.1326129098772488j),(0.04512350740860212-1.1550022274990974j),(-0.06747429383083947-1.204931647321513j),(0.11922449254769855-1.1126146464997506j),(0.1958538335694866-1.1943988616758803j)
196,(-0.7715167498104596+0.1543033499620919j),(-0.8016277109244988+0.012810284111850312j),(-0.7436858585763055-0.06521982873899682j),(-0.7981047377483023-0.21995905849341235j),(-0.7600237271564874-0.19051132025271617j),(-0.695789732058742-0.4351760106319877j),(-0.6070098480869554-0.45246002431102145j),(-0.3758515519601836-0.6533503766721779j),(-0.42352114529992285-0.656932551601035j),(-0.32280876139496323-0.6958354344542492j),(-0.32011961435493125-0.6773843187264856j)
197,(0.1543033499620919-1.0801234497346435j),(0.43772371295737367-0.9681662001295133j),(0.393548495544145-0.9875275836310495j),(0.603050792057086-0.8578298497207383j),(0.6317501620569754-0.9276342212645627j),(0.800487137621826-0.6446071417084013j),(0.8535621341138245-0.6591895896966304j),(1.0609405592418382-0.36171544256751037j),(1.0586121905449892-0.3327217793218828j),(1.1660402876169238-0.1347932246520025j),(1.0572988803588292-0.10475174481355802j)
198,(-0.1543033499620919-1.0801234497346435j),(0.1366017781471945-1.0420337364773207j),(0.14872473219535787-1.163356149867322j),(0.33543804886514866-1.05613106839126j),(0.3395631211112806-1.0108096157352013j),(0.6619823435958305-0.8202526742670927j),(0.6478953799244986-0.8555250518417388j),(0.9443328427207898-0.6506143105510611j),(0.9271919473045805-0.6336289069702153j),(1.0046928030798112-0.49895634686744456j),(0.986287065573702-0.46146022901323464j)
199,(1.0801234497346435+0.1543033499620919j),(0.900025897829204+0.4786694299678136j),(1.0214551605928541+0.43526215669357515j),(0.970013774438513+0.5891205338553552j),(0.9067178201237694+0.6304084902295759j),(0.753537455042985+0.9005313928367471j),(0.6185875527682758+0.9405385101310505j),(0.3002319890593296+1.08469679125855j),(0.2823108794494216+1.0147006630051232j),(0.17062883847378188+1.166554280695529j),(0.09426775038068644+1.0847348400348578j)
200,(0.4629100498862757+0.7715167498104596j),(0.27047721650922474+0.8662816909851216j),(0.1874451337740239+0.9169737752239281j),(-0.12348898560447075+0.9274262631626338j),(0.11698171368064805+0.8700816603201665j),(-0.16336628789661642+0.9850219665969822j),(-0.20536612069146323+0.8775604725118334j),(-0.5743577718281178+0.80588470863604j),(-0.4620377857347391+0.7412024022670176j),(-0.6417718908603838+0.6904077443036015j),(-0.6050250423491526+0.5919016991262339j)
201,(0.1543033499620919+0.4629100498862757j),(-0.0642648072754539+0.48991134383023827j),(0.01175780038369053+0.4627364905575751j),(-0.14964292653619582+0.4077982890843093j),(-0.07410902188970513+0.5135813495256069j),(-0.21553294219111374+0.47300068727292127j),(-0.2782550272003966+0.412465027446244j),(-0.4224396134301331+0.3310538377863889j),(-0.3484665089404092+0.3228851682813386j),(-0.4594180955946193+0.2241456521724157j),(-0.37186385217514534+0.23981219087574532j)
202,(-0.1543033499620919+0.7715167498104596j),(-0.31744929045202364+0.7192764859999333j),(-0.3677944219924167+0.6991798623371951j),(-0.47050892072416434+0.6511961885550988j),(-0.426235745481206+0.593366870512983j),(-0.6399578540267948+0.46992588257091444j),(-0.6673761111565852+0.4223505612965022j),(-0.7352989231796485+0.24093534161384225j),(-0.7963885130428288+0.1906599129410058j),(-0.7844964115688896+0.02931206154366511j),(-0.7710363858249841+0.036401875029095j)
203,(0.4629100498862757+1.0801234497346435j),(0.12842426893339928+1.1805430710757148j),(0.15908484338096457+1.118160521592908j),(-0.15738724733425893+1.1155245066644495j),(0.008855761590397956+1.1589814931132953j),(-0.4568925648038558+0.9747341467995793j),(-0.4230612260202663+1.0674596927105784j),(-0.6899920537484809+0.881033456526936j),(-0.7613857245526462+0.8798611417242502j),(-0.9950314078561825+0.6988499607469306j),(-0.8809703672136289+0.7460235039886425j)
204,(-0.4629100498862757+0.1543033499620919j),(-0.5195002953821996+0.014325815389506034j),(-0.5400447192245345+0.05524124593057265j),(-0.5204693218682164+0.06796295809099799j),(-0.4732555168052178-0.03373139139647979j),(-0.42110295701582295-0.2924226927910167j),(-0.4889943133790059-0.24842430124747863j),(-0.32560826928618497-0.3736685188082399j),(-0.2820205318886062-0.3569903438415918j),(-0.32222807771166834-0.49879643438209886j),(-0.27104736738745716-0.3862075966626372j)
205,(0.4629100498862757+0.4629100498862757j),(0.3025170541366029+0.6728505953065534j),(0.32656279707743363+0.5935322279920515j),(0.23441084985917057+0.5835721073703742j),(0.21809754833821582+0.6672518394748489j),(0.03387002569175359+0.6069946392023231j),(0.000814170894633354+0.6302561906881523j),(-0.13934119449317056+0.5317264508764291j),(-0.22243624050391533+0.6735182581471764j),(-0.39579081572021335+0.5990314418957065j),(-0.31891155522262765+0.5361899744984697j)
206,(0.4629100498862757-0.7715167498104596j),(0.5830251914628776-0.544513872284948j),(0.6137525635995841-0.6469041319021493j),(0.779511898989847-0.41482223479382674j),(0.7378164267692051-0.4920761964239326j),(0.9198896662983207-0.12896683564509165j),(0.8287627448266601-0.22136306032970196j),(0.916868316732389+0.08194263009484007j),(0.8718312694491834+0.11925082242668508j),(0.8692932365499051+0.09981537589834846j),(0.8597422286376531+0.2621388302021833j)
207,(0.4629100498862757-1.0801234497346435j),(0.8232078073773322-0.9513188654114838j),(0.7391136680379142-0.9116945861957448j),(0.8468595381887376-0.8352889063627753j),(0.8499386155620745-0.7924884221173821j),(1.0797039021968398-0.4333695250576195j),(1.1032359403693703-0.41151100153271064j),(1.2655490188985488-0.013270215476259981j),(1.1554161034298682+0.0033336272001921463j),(1.1896823732739943+0.21821578089800517j),(1.1848212181163096+0.1634592226438932j)
208,(-0.7715167498104596-0.4629100498862757j),(-0.709814950893283-0.6647179462868726j),(-0.5984356375160789-0.6878765204794993j),(-0.5216759539020274-0.6860243609121612j),(-0.45956554808186356-0.7503047651618261j),(-0.18518762444297215-0.8308390300607876j),(-0.1771402798447416-0.8860138637334619j),(0.14118116699744773-0.8436240316426199j),(0.06946327990197546-0.8655311766418005j),(0.2544455975298005-0.8105864074164632j),(0.2510006890351461-0.8882995454236923j)
209,(-0.1543033499620919-0.7715167498104596j),(0.07152275402628147-0.8292310922569031j),(0.000488226950976646-0.7340606311497684j),(0.12068420335472163-0.8848945784032324j),(0.21772861969157462-0.7547694293550282j),(0.4202932246900357-0.644153482512615j),(0.47677597187675735-0.6601586406024027j),(0.7067109962749686-0.4151629421651927j),(0.5815370069105097-0.4358206174410462j),(0.8206570163350161-0.3354487402224495j),(0.6696958284156689-0.4305469081462948j)
210,(1.0801234497346435-0.1543033499620919j),(1.0660197362421489+0.18956743762745928j),(1.0584463244455107+0.12245361892464457j),(1.0552106353629027+0.33532899733843874j),(1.0138868051862082+0.3158900999874808j),(0.8350399577511182+0.5631253273070539j),(0.9089412914691339+0.675465907526872j),(0.6541787005420008+0.9235416097640543j),(0.5884414856749561+0.9376782957822312j),(0.4991669832074303+1.0244489947095787j),(0.4119744031655341+0.9993098327393579j)
211,(0.4629100498862757-0.4629100498862757j),(0.597880772852752-0.34071086460783107j),(0.5559096367642136-0.3061235180535578j),(0.675797385916558-0.19616194241497603j),(0.6360613412173101-0.22562277895747118j),(0.6704983449976378-0.06200713759283827j),(0.6670708565680847+0.01994781514004529j),(0.6935001172019608+0.1738433840813219j),(0.5963370547962858+0.17087992405478708j),(0.5433517745421795+0.30650875496926916j),(0.5436191534907294+0.32795737788499274j)
212,(0.7715167498104596+0.7715167498104596j),(0.5536058127284049+0.9133151424712118j),(0.5073708467463686+0.9334483771421018j),(0.4292924541113018+1.045556056539651j),(0.38874227716908677+1.0341002375594381j),(0.044848913847178665+1.0299460431830836j),(-0.006837702939864525+1.1415409781902797j),(-0.28407103987045573+1.0007477274386003j),(-0.37305486158536943+1.0370599344152165j),(-0.5593204028438984+0.9101879039117048j),(-0.527471264395138+0.9660498461616622j)
213,(-1.0801234497346435+0.1543033499620919j),(-1.0472578709967855-0.09354026921926031j),(-1.0757737758873172-0.2123367408478898j),(-1.030991979573327-0.33147491492031483j),(-1.0731488717679032-0.3564036039498678j),(-0.9605520119621753-0.7471675018266373j),(-0.8675028093136686-0.6417866319392096j),(-0.6328441164624972-0.8758891677883756j),(-0.5064229571118-0.919132247858883j),(-0.4107269191759649-0.9968060158531099j),(-0.464210586008128-0.9385373950489673j)
214,(0.1543033499620919-1.0801234497346435j),(0.4471698185867845-0.9554593159036646j),(0.44201786833057805-0.956160335635035j),(0.5728863433415327-0.8825117439051697j),(0.5549078952118345-0.8805918365613312j),(0.8409068360192143-0.7135827612725826j),(0.871944755722665-0.619076913965697j),(1.0782519549681322-0.3123598738584154j),(1.0871968420493072-0.3612905599846418j),(1.043956637241807-0.10832456611769185j),(1.0406449936712692-0.11909931117661388j)
215,(0.4629100498862757-1.0801234497346435j),(0.7306419489669126-1.0124365943701716j),(0.7509894344773459-0.8413673915899194j),(0.892882072146978-0.7160996769523422j),(0.8864404366661386-0.8055014633101392j),(1.0795658691660577-0.4628571224552476j),(1.0862531987710964-0.4453995027366858j),(1.2096725405899809+0.024471493033407843j),(1.1380831000649094-0.03679555937651119j),(1.1946153144922904+0.21521235861053362j),(1.129019325176926+0.20520741676715698j)
216,(0.7715167498104596-0.1543033499620919j),(0.7359132663435701+0.12807200654494516j),(0.7776212611910854+0.07357241816895004j),(0.8073511957578715+0.08056239487999967j),(0.7238049103389255+0.17449743014058547j),(0.6487721673820322+0.4472884189295765j),(0.6151874745895723+0.4751422970164091j),(0.5245338391240759+0.6074897818715967j),(0.44954628782602624+0.5837974311680694j),(0.33240806925292243+0.6055178492557115j),(0.284770547544069+0.6774388179147022j)
217,(-0.7715167498104596+0.4629100498862757j),(-0.8956472788669115+0.21660088535882557j),(-0.9203551674476943+0.18202015036704333j),(-0.8817600979704457+0.22516125383129035j),(-0.8764748416721718+0.10639514863050258j),(-0.8553716205424194-0.25055556710301585j),(-0.8456801855925128-0.19874762834151902j),(-0.7291425194570327-0.5159673013507963j),(-0.7462434339141868-0.5463540776108996j),(-0.5798931775229068-0.5391176521514169j),(-0.6312202329799731-0.6165440716755624j)
218,(-0.4629100498862757-0.4629100498862757j),(-0.2864483864111897-0.635321216864798j),(-0.3622280197772386-0.5864336124545251j),(-0.2532278680534374-0.5248002902990685j),(-0.23080941866456578-0.6131564308392183j),(-0.02116242370368102-0.5578737258475853j),(0.002110949407354277-0.7018558502134029j),(0.24066483174159628-0.6186406069078958j),(0.22022612834261146-0.6307862127201562j),(0.36302274380926114-0.5306248467162638j),(0.2865243863469936-0.5477038932960265j)
219,(-1.0801234497346435+0.7715167498104596j),(-1.2822084083209488+0.47863878107732444j),(-1.2342139865533057+0.5029322123113673j),(-1.2872734250858813+0.17405825555146642j),(-1.36308219829616+0.24062045306734048j),(-1.2887641824445266-0.2250718593784973j),(-1.320617519133085-0.2357278431924476j),(-1.216514588730111-0.6466858745718139j),(-1.1388324193321127-0.655747083279798j),(-1.0104248150514736-0.8646976055977393j),(-1.058406212908051-0.814439028520827j)
220,(-1.0801234497346435+0.7715167498104596j),(-1.2274057517140424+0.46873428299904646j),(-1.2740038319335591+0.42693428761894464j),(-1.4052700042856994+0.23345782280663507j),(-1.3038387648545247+0.2712782896771189j),(-1.2335362042976628-0.2783772959854342j),(-1.353049574014562-0.21908414374511442j),(-1.0501286598209851-0.6535137160717165j),(-1.1321236796855019-0.636323406406545j),(-1.1022720663720735-0.8245234352288612j),(-1.0476080455452088-0.8554608647527925j)
221,(0.1543033499620919-0.4629100498862757j),(0.3078656946399226-0.4024186229310554j),(0.28155928387538104-0.42275272781782797j),(0.3421004634668871-0.2714428776629023j),(0.3721040061549777-0.3894166347339998j),(0.47796839019522663-0.23399068759500347j),(0.43064823488808573-0.19282542289421745j),(0.38191360924326745-0.13899266859243928j),(0.46560629038872225-0.050149809549501864j),(0.5926550199168424+0.113976613352669j),(0.49321633914106305-0.02659047691523144j)
222,(-0.1543033499620919-0.4629100498862757j),(0.03076545086778957-0.39812337345499893j),(0.013278592112320672-0.5172357871740524j),(0.05618259892973668-0.3775060002536211j),(0.0630589997578196-0.4787724948372478j),(0.3171480119687488-0.38076315884924616j),(0.2181061530481234-0.4521313369185274j),(0.36133750123478786-0.4622022201392259j),(0.3602015475867319-0.32286611716391345j),(0.34255873960875016-0.3209475577361259j),(0.4270011232063073-0.2429085162920068j)
223,(1.0801234497346435-0.4629100498862757j),(1.0842059891834925-0.13661067785346503j),(1.1603107585087127-0.12802711320751428j),(1.1099987236101894+0.06167717069224871j),(1.1882666774771151+0.05858309910411055j),(1.0720841133826622+0.4311072706343909j),(1.1169501321312765+0.4434632378245821j),(0.8918486381042086+0.8360662862392687j),(0.8698380829528896+0.7628197454260689j),(0.8056186420469962+0.9135185452605638j),(0.6978704600485423+0.9355173146252611j)
224,(-0.7715167498104596-0.7715167498104596j),(-0.5598725595919378-0.8374151699412548j),(-0.5274218419619052-0.9139512540942619j),(-0.43753116751056986-0.9751312005921211j),(-0.3646465558822439-1.0286738459039706j),(-0.06483070342785895-1.100576545738997j),(-0.01561498407421154-1.0986495255653965j),(0.3745595629722767-1.045092773278951j),(0.39645165007951655-1.0088534480128937j),(0.6279998693075732-0.8688933828695691j),(0.5139335305041384-0.9255504015563941j)
225,(-0.4629100498862757+0.1543033499620919j),(-0.5402620280248451+0.04555767480219206j),(-0.509441630378792-0.011370661715394206j),(-0.5443535433626634+0.011351786396669214j),(-0.5353831360977246-0.03694273611502455j),(-0.45558966565822456-0.3071942708704475j),(-0.4611404559794685-0.21628872122686002j),(-0.3319124302760627-0.2574781788509752j),(-0.3117305097156342-0.38797265814380283j),(-0.2309923785080057-0.45386621788067344j),(-0.2730305386992328-0.39233334527981495j)
226,(-0.4629100498862757-0.7715167498104596j),(-0.3083972502207324-0.8628612173362299j),(-0.2698913793811206-0.8344997623664459j),(-0.13025522351460608-0.8393182584312482j),(-0.11685332448567529-0.9297530122756607j),(0.24139731537417847-0.8657031926414465j),(0.21367499799245937-0.8197441893500693j),(0.5085697980263656-0.7844274011410884j),(0.4752971981489115-0.7210326997422372j),(0.6539618949779207-0.7644750061387285j),(0.6992880050581634-0.6547895233435603j)
227,(-0.7715167498104596+0.1543033499620919j),(-0.7641534721098368-0.02431017817186558j),(-0.7984077862287634-0.07231095371977969j),(-0.8217810530083415-0.2246496283044162j),(-0.7596012018144221-0.24656723895891308j),(-0.687962503106877-0.44444071057604156j),(-0.6191647350316501-0.46978918894700394j),(-0.5158171665207448-0.6036092763424696j),(-0.4870392746879079-0.6237095809420623j),(-0.21499058553209063-0.6932632211096589j),(-0.3543020245569859-0.7046800399817457j)
228,(-0.1543033499620919+0.7715167498104596j),(-0.3972449019683868+0.7784433823385566j),(-0.41602251576741983+0.6586386239429263j),(-0.477525139052408+0.6858012694735769j),(-0.5165055729072864+0.5955603193005392j),(-0.6936786370099266+0.5269020680669599j),(-0.6659795849506975+0.42846647586214065j),(-0.7968947133896066+0.1928899372951j),(-0.746823800102724+0.19537690368119j),(-0.8427200263150478+0.09310380457017414j),(-0.7918274101226735+0.0693612265340101j)
229,(-0.1543033499620919-0.1543033499620919j),(-0.14519440594163102-0.17691480060854883j),(-0.11379568365253327-0.1800617281075914j),(-0.09119868663179496-0.2433702125020063j),(-0.08953985313470049-0.2320966907773525j),(-0.00043241726715504076-0.2233142295262325j),(-0.009238200714627757-0.20284702825410805j),(0.12090537492250117-0.18747168830790029j),(0.06315300040121748-0.1790268748947234j),(0.07847665388880512-0.20956717542863645j),(0.13310472208667018-0.1952926938409227j)
230,(0.7715167498104596-0.7715167498104596j),(0.9375429218729056-0.5501694196368868j),(0.910583043423235-0.5238532282645927j),(1.000058981048749-0.3551321751946084j),(0.943587068168293-0.4001612330730785j),(1.1019018941416987-0.0005339185618135575j),(1.0853236125915513+0.0037737779965348085j),(0.9941055013033833+0.3964407732025524j),(1.0811001319856532+0.38103234209983283j),(1.0594223100269382+0.6192145127793465j),(0.9318438361280984+0.5152938080094486j)
231,(-0.7715167498104596+0.7715167498104596j),(-0.9773511923074433+0.5384969755901597j),(-0.8993798998047965+0.5345127461113647j),(-1.087698916302569+0.31979138734854196j),(-1.024945099468711+0.38359663919906273j),(-1.1329266559234785+0.015312984969609282j),(-1.1443905465330706+0.05692630474820928j),(-1.1209555072601194-0.4239243939530897j),(-1.0184834702815382-0.38249329503959234j),(-0.894010948299706-0.4719292011668633j),(-0.9302942643827536-0.6065596236532854j)
232,(-0.1543033499620919+0.4629100498862757j),(-0.3318759385697907+0.4088474659846068j),(-0.24355351657046875+0.4469872548347227j),(-0.3155227725848574+0.3957709771948369j),(-0.3100080441840622+0.3598956366673267j),(-0.4907339514418982+0.26083812885431695j),(-0.40191004280432147+0.22293849624730772j),(-0.44029969601832525+0.019548852708433956j),(-0.45360291376104+0.05752802524341374j),(-0.534791608214889-0.02582685701229202j),(-0.5256221224756514-0.07664793170193933j)
233,(0.1543033499620919-1.0801234497346435j),(0.41912374232782046-1.0066512791419457j),(0.4414628434511996-0.9769408063875998j),(0.6137452058207725-0.9725652715506495j),(0.5937246889968081-0.8558251687974803j),(0.8715124667463686-0.666328073127434j),(0.8874805843703676-0.6265286888139494j),(1.0542607591143986-0.1753894656355364j),(1.0249715880981378-0.3350520573732077j),(1.0632302952081936-0.19406263426343598j),(1.0068801657248723-0.10922362201518905j)
